image_id,class,xmin,ymin,xmax,ymax
Image107,Icon,1539,337,1574,367
Image107,Icon,412,391,430,419
Image107,Icon,643,389,661,417
Image107,Icon,784,389,801,417
Image107,Icon,915,389,933,417
Image107,Icon,1207,391,1225,419
Image107,Icon,1282,389,1300,417
Image107,Icon,1489,391,1506,419
Image107,Icon,1631,391,1649,419
Image107,Icon,1772,389,1789,417
Image107,Icon,1190,391,1207,419
Image107,Icon,1067,391,1084,419
Image107,Icon,1666,334,1702,365
Image107,TextLabel,994,484,1137,521
Image107,DropdownItem,360,387,434,424
Image107,DropdownItem,500,387,665,424
Image107,DropdownItem,683,387,806,424
Image107,DropdownItem,823,387,940,424
Image107,DropdownItem,966,387,1089,424
Image107,DropdownItem,1104,387,1232,424
Image107,DropdownItem,1245,387,1306,424
Image107,DropdownItem,1383,387,1513,424
Image107,DropdownItem,1528,387,1656,424
Image107,DropdownItem,1666,387,1796,424
Image107,Button,1530,330,1647,371
Image107,Button,1662,330,1836,371
Image107,TableHeader,270,376,1864,430
Image107,Icon,272,167,331,232
Image107,Icon,364,69,395,104
Image107,Icon,259,71,289,104
Image107,Icon,509,69,544,100
Image107,Icon,1862,69,1895,100
Image107,Icon,1781,65,1811,100
Image107,Icon,256,113,287,147
Image107,Icon,621,67,654,102
Image107,Icon,737,67,768,102
Image107,Icon,311,71,344,102
Image107,Icon,902,67,935,97
Image107,TextLabel,289,115,634,143
Image107,Button,410,63,494,110
Image107,Button,502,65,608,110
Image107,Button,614,60,715,106
Image107,Button,733,63,902,108
Image107,Button,1774,63,1862,106
Image107,VerticalMenu,248,58,1902,113
Image107,Icon,417,69,450,100
Image107,WorkingArea,248,110,1901,919
Image108,Icon,13,13,43,43
Image108,Icon,1677,10,1708,45
Image108,Icon,1616,15,1649,45
Image108,Icon,1735,15,1770,45
Image108,Icon,1849,6,1895,54
Image108,Icon,1794,15,1827,45
Image108,Icon,540,15,573,45
Image108,TextLabel,65,17,197,47
Image108,TextLabel,230,17,276,45
Image108,InputField,535,10,1111,50
Image108,TitleBar,0,0,1899,56
Image108,Icon,13,577,41,614
Image108,Icon,13,490,41,527
Image108,Icon,13,446,41,483
Image108,Icon,10,533,39,570
Image108,Icon,13,739,41,771
Image108,Icon,10,880,39,913
Image108,Icon,10,837,39,869
Image108,Icon,13,67,41,100
Image108,Icon,13,136,41,169
Image108,Icon,13,182,37,212
Image108,Icon,184,137,217,167
Image108,Icon,182,400,215,430
Image108,Icon,184,181,217,211
Image108,Icon,184,227,217,257
Image108,Icon,184,284,217,315
Image108,Icon,184,339,217,369
Image108,Icon,184,631,217,661
Image108,Icon,184,687,217,718
Image108,Icon,182,791,215,821
Image108,MenuItem,4,387,169,437
Image108,SubmenuItem,6,446,204,485
Image108,SubmenuItem,6,485,180,524
Image108,SubmenuItem,6,531,188,570
Image108,SubmenuItem,6,574,180,614
Image108,MenuItem,2,134,173,173
Image108,MenuItem,2,178,173,217
Image108,MenuItem,2,228,171,267
Image108,MenuItem,2,280,171,319
Image108,MenuItem,2,336,171,376
Image108,MenuItem,8,628,173,667
Image108,MenuItem,8,680,173,730
Image108,SubmenuItem,8,737,182,776
Image108,MenuItem,6,789,171,828
Image108,SubmenuItem,6,834,171,874
Image108,SubmenuItem,6,874,188,913
Image108,Menu,0,56,245,921
Image108,Icon,1322,391,1339,419
Image108,Icon,459,393,476,421
Image108,Icon,630,391,647,419
Image108,Icon,817,391,834,419
Image108,Icon,1684,778,1715,811
Image108,Icon,1785,776,1809,809
Image108,Icon,1647,778,1680,811
Image108,Icon,1601,334,1636,365
Image108,Icon,305,387,347,426
Image108,Icon,366,69,397,104
Image108,Icon,259,67,289,100
Image108,Icon,509,71,544,102
Image108,Icon,1858,67,1891,97
Image108,Icon,1781,65,1811,100
Image108,Icon,256,113,287,147
Image108,Icon,625,69,658,104
Image108,Icon,737,67,768,102
Image108,Icon,311,71,344,102
Image108,Icon,904,67,937,97
Image108,TextLabel,289,115,634,143
Image108,TextLabel,340,174,437,234
Image108,TextLabel,1447,178,1502,221
Image108,TextLabel,1522,176,1605,223
Image108,TextLabel,1623,176,1732,223
Image108,TextLabel,1746,171,1851,226
Image108,NavigationItem,265,250,465,289
Image108,NavigationItem,480,250,663,289
Image108,NavigationItem,672,250,753,289
Image108,NavigationItem,768,250,1016,289
Image108,SectionTitle,285,337,507,369
Image108,NavigationMenu,248,241,1902,295
Image108,Button,410,60,494,108
Image108,Button,502,63,608,108
Image108,Button,621,60,722,106
Image108,Button,731,63,900,108
Image108,Button,1774,63,1862,106
Image108,VerticalMenu,248,58,1902,113
Image108,Icon,415,71,448,102
Image108,TextLabel,1719,780,1776,811
Image108,Button,1592,326,1829,369
Image108,DropdownItem,360,389,483,424
Image108,DropdownItem,549,389,654,424
Image108,DropdownItem,687,389,841,424
Image108,DropdownItem,1247,389,1344,424
Image108,TextLabel,360,443,489,478
Image108,TextLabel,360,493,489,528
Image108,TextLabel,360,545,489,580
Image108,TextLabel,360,598,489,632
Image108,TextLabel,360,648,489,682
Image108,TextLabel,357,700,487,735
Image108,TextLabel,549,443,608,478
Image108,TextLabel,549,493,608,528
Image108,TextLabel,549,545,608,580
Image108,TextLabel,549,598,608,632
Image108,TextLabel,549,648,608,682
Image108,TextLabel,546,698,606,732
Image108,TextLabel,687,443,801,478
Image108,TextLabel,687,495,801,530
Image108,TextLabel,687,545,801,580
Image108,TextLabel,689,598,803,632
Image108,TextLabel,689,648,803,682
Image108,TextLabel,687,702,801,737
Image108,TextLabel,318,780,390,809
Image108,TableHeader,272,380,1864,432
Image108,Row,272,432,1864,485
Image108,Row,272,485,1864,535
Image108,Row,272,535,1864,587
Image108,Row,272,587,1864,639
Image108,Row,272,639,1864,689
Image108,Row,272,689,1864,743
Image108,Icon,272,167,331,232
Image108,WorkingArea,248,113,1902,922
Image109,Icon,13,13,43,43
Image109,Icon,1677,10,1708,45
Image109,Icon,1616,15,1649,45
Image109,Icon,1735,15,1770,45
Image109,Icon,1849,6,1895,54
Image109,Icon,1794,15,1827,45
Image109,Icon,540,15,573,45
Image109,TextLabel,65,17,197,47
Image109,TextLabel,230,17,276,45
Image109,InputField,535,10,1111,50
Image109,TitleBar,0,0,1899,56
Image109,Icon,13,67,41,100
Image109,Icon,13,115,39,145
Image109,Icon,13,158,41,191
Image109,Icon,13,202,37,232
Image109,Icon,204,163,237,193
Image109,Icon,204,204,237,235
Image109,Icon,204,255,237,285
Image109,Icon,204,312,237,342
Image109,Icon,204,369,237,399
Image109,Icon,204,422,237,452
Image109,Icon,204,479,237,509
Image109,Icon,204,536,237,566
Image109,Icon,204,591,237,621
Image109,MenuItem,6,110,193,150
Image109,MenuItem,6,154,193,193
Image109,MenuItem,6,197,193,237
Image109,MenuItem,6,254,193,293
Image109,MenuItem,6,306,193,345
Image109,MenuItem,6,363,193,402
Image109,MenuItem,6,419,193,458
Image109,MenuItem,6,478,193,517
Image109,MenuItem,8,534,195,573
Image109,MenuItem,8,586,195,625
Image109,Menu,0,56,245,921
Image109,Icon,259,67,289,100
Image109,Icon,480,69,516,100
Image109,Icon,1858,67,1891,97
Image109,Icon,1781,65,1811,100
Image109,Icon,256,113,287,147
Image109,Icon,645,67,676,102
Image109,Icon,812,69,845,100
Image109,Icon,362,71,395,102
Image109,Icon,307,65,342,104
Image109,TextLabel,289,115,634,143
Image109,NavigationItem,270,243,362,282
Image109,NavigationMenu,248,239,1902,293
Image109,Button,357,60,463,108
Image109,Button,474,63,628,108
Image109,Button,641,60,808,106
Image109,Button,1774,60,1860,106
Image109,VerticalMenu,245,58,1902,110
Image109,TextLabel,263,164,340,204
Image109,TextLabel,340,166,410,204
Image109,TextLabel,263,204,336,234
Image109,TextLabel,307,335,379,370
Image109,TextLabel,307,395,410,430
Image109,TextLabel,307,458,377,493
Image109,TextLabel,516,335,577,370
Image109,TextLabel,516,399,577,434
Image109,TextLabel,516,461,560,496
Image109,Row,270,320,1860,379
Image109,Row,270,379,1860,447
Image109,Row,270,447,1860,504
Image109,WorkingArea,245,111,1902,922
Image110,Icon,13,13,43,43
Image110,Icon,1677,10,1708,45
Image110,Icon,1616,15,1649,45
Image110,Icon,1735,15,1770,45
Image110,Icon,1849,6,1895,54
Image110,Icon,1794,15,1827,45
Image110,Icon,540,15,573,45
Image110,TextLabel,65,17,197,47
Image110,TextLabel,230,17,276,45
Image110,InputField,535,10,1111,50
Image110,TitleBar,0,0,1899,56
Image110,Icon,13,67,41,100
Image110,Icon,13,115,39,145
Image110,Icon,13,158,41,191
Image110,Icon,13,202,37,232
Image110,Icon,13,304,37,334
Image110,Icon,15,345,39,376
Image110,Icon,15,391,39,421
Image110,Icon,13,858,41,891
Image110,Icon,13,815,41,847
Image110,Icon,13,658,41,695
Image110,Icon,204,165,237,195
Image110,Icon,204,206,237,237
Image110,Icon,204,254,237,284
Image110,Icon,206,439,239,469
Image110,Icon,206,552,239,582
Image110,Icon,204,608,237,639
Image110,Icon,206,495,239,526
Image110,Icon,204,713,237,743
Image110,Icon,204,767,237,797
Image110,MenuItem,6,113,171,152
Image110,MenuItem,6,156,171,195
Image110,MenuItem,6,200,171,239
Image110,MenuItem,6,252,171,291
Image110,SubmenuItem,10,300,197,339
Image110,SubmenuItem,8,343,173,382
Image110,SubmenuItem,8,384,217,424
Image110,MenuItem,8,493,173,532
Image110,MenuItem,8,541,188,591
Image110,MenuItem,10,606,175,645
Image110,SubmenuItem,8,656,173,695
Image110,MenuItem,6,702,195,752
Image110,MenuItem,4,765,169,804
Image110,SubmenuItem,4,810,169,849
Image110,SubmenuItem,4,849,186,889
Image110,MenuItem,8,441,173,480
Image110,Menu,0,56,245,921
Image110,Icon,259,67,289,100
Image110,Icon,362,69,395,100
Image110,Icon,309,67,342,97
Image110,Icon,480,69,513,100
Image110,Icon,1858,67,1891,97
Image110,Icon,1781,65,1811,100
Image110,Icon,983,69,1016,100
Image110,Icon,814,69,847,100
Image110,Icon,641,69,674,100
Image110,Icon,256,113,287,147
Image110,Icon,1840,173,1873,204
Image110,Icon,1295,467,1324,493
Image110,Icon,522,465,551,502
Image110,TextLabel,289,115,654,143
Image110,Button,357,63,463,108
Image110,Button,476,63,623,108
Image110,Button,634,60,795,106
Image110,Button,808,60,979,108
Image110,Button,1774,60,1858,106
Image110,TextLabel,267,167,388,200
Image110,TextLabel,388,171,454,202
Image110,TextLabel,267,202,384,237
Image110,TextLabel,1757,171,1822,221
Image110,NavigationItem,263,247,353,291
Image110,NavigationItem,362,250,467,293
Image110,NavigationMenu,248,243,1902,297
Image110,VerticalMenu,245,58,1902,113
Image110,TextLabel,307,341,368,374
Image110,TextLabel,307,400,454,432
Image110,TextLabel,307,461,390,493
Image110,TextLabel,307,528,478,561
Image110,TextLabel,307,589,448,621
Image110,TextLabel,307,650,472,682
Image110,TextLabel,307,711,408,743
Image110,TextLabel,307,769,408,802
Image110,TextLabel,522,345,614,378
Image110,TextLabel,522,404,593,439
Image110,TextLabel,553,469,652,502
Image110,TextLabel,522,598,555,630
Image110,TextLabel,522,658,555,691
Image110,TextLabel,522,719,555,752
Image110,TextLabel,522,772,555,804
Image110,TextLabel,1082,341,1175,374
Image110,TextLabel,1082,402,1194,434
Image110,TextLabel,1082,461,1227,493
Image110,TextLabel,1082,528,1201,561
Image110,TextLabel,1082,591,1126,624
Image110,TextLabel,1082,652,1146,685
Image110,TextLabel,1082,717,1205,750
Image110,TextLabel,1082,772,1205,804
Image110,TextLabel,1295,345,1328,378
Image110,TextLabel,1295,406,1328,439
Image110,TextLabel,1328,465,1453,498
Image110,TextLabel,1295,537,1328,569
Image110,TextLabel,1295,600,1328,632
Image110,TextLabel,1295,661,1328,693
Image110,TextLabel,1298,780,1337,813
Image110,TextLabel,522,532,555,564
Image110,TextLabel,1298,720,1330,753
Image110,Row,267,324,1858,391
Image110,Row,267,391,1858,452
Image110,Row,267,452,1858,515
Image110,Row,267,515,1858,582
Image110,Row,267,582,1858,643
Image110,Row,267,643,1858,700
Image110,Row,267,700,1858,763
Image110,Row,267,763,1858,824
Image110,WorkingArea,248,114,1901,922
Image111,Icon,13,13,43,43
Image111,Icon,1677,10,1708,45
Image111,Icon,1616,15,1649,45
Image111,Icon,1735,15,1770,45
Image111,Icon,1849,6,1895,54
Image111,Icon,1794,15,1827,45
Image111,Icon,540,15,573,45
Image111,TextLabel,65,17,197,47
Image111,TextLabel,230,17,276,45
Image111,InputField,535,10,1111,50
Image111,TitleBar,0,0,1899,56
Image111,Icon,13,67,41,100
Image111,Icon,13,115,39,145
Image111,Icon,13,158,41,191
Image111,Icon,13,202,37,232
Image111,Icon,13,308,37,339
Image111,Icon,15,350,39,380
Image111,Icon,13,391,37,421
Image111,Icon,10,837,39,874
Image111,Icon,10,735,39,772
Image111,Icon,10,648,39,685
Image111,Icon,13,604,41,641
Image111,Icon,13,689,41,726
Image111,Icon,182,163,215,193
Image111,Icon,182,204,215,234
Image111,Icon,182,252,215,282
Image111,Icon,184,443,217,474
Image111,Icon,184,500,217,531
Image111,Icon,184,887,217,917
Image111,Icon,180,557,213,587
Image111,Icon,184,787,217,818
Image111,MenuItem,6,113,171,152
Image111,MenuItem,6,156,171,195
Image111,MenuItem,6,200,171,239
Image111,MenuItem,6,252,171,291
Image111,SubmenuItem,10,300,197,339
Image111,SubmenuItem,8,343,173,382
Image111,SubmenuItem,8,384,217,424
Image111,MenuItem,8,493,173,532
Image111,MenuItem,8,441,173,480
Image111,MenuItem,6,545,171,595
Image111,SubmenuItem,8,604,206,643
Image111,SubmenuItem,8,643,182,682
Image111,SubmenuItem,8,689,191,728
Image111,SubmenuItem,8,732,182,772
Image111,MenuItem,8,784,173,823
Image111,MenuItem,8,880,173,921
Image111,SubmenuItem,6,833,180,873
Image111,Menu,0,56,245,921
Image111,Icon,259,67,289,100
Image111,Icon,362,69,395,100
Image111,Icon,309,67,342,97
Image111,Icon,480,69,513,100
Image111,Icon,1858,67,1891,97
Image111,Icon,1781,65,1811,100
Image111,Icon,983,69,1016,100
Image111,Icon,814,69,847,100
Image111,Icon,641,69,674,100
Image111,Icon,256,113,287,147
Image111,Icon,1840,173,1873,204
Image111,TextLabel,289,115,634,143
Image111,Button,357,63,463,108
Image111,Button,476,63,623,108
Image111,Button,634,60,795,106
Image111,Button,808,60,979,108
Image111,Button,1774,60,1858,106
Image111,TextLabel,267,167,388,200
Image111,TextLabel,388,171,454,202
Image111,TextLabel,267,202,384,237
Image111,TextLabel,1757,171,1822,221
Image111,NavigationItem,263,247,353,291
Image111,NavigationItem,362,250,467,293
Image111,NavigationMenu,248,243,1902,297
Image111,VerticalMenu,245,58,1902,113
Image111,TextLabel,305,397,388,432
Image111,TextLabel,305,460,386,495
Image111,TextLabel,513,401,557,436
Image111,TextLabel,305,520,390,555
Image111,TextLabel,305,583,355,618
Image111,Row,270,379,1860,442
Image111,Row,270,442,1860,505
Image111,SectionTitle,283,320,423,360
Image111,SectionTitle,281,669,432,709
Image111,TextLabel,305,746,386,781
Image111,TextLabel,305,809,390,844
Image111,TextLabel,305,871,393,906
Image111,TextLabel,1080,395,1224,430
Image111,TextLabel,1080,458,1220,493
Image111,TextLabel,1080,520,1228,555
Image111,TextLabel,1080,744,1220,779
Image111,TextLabel,1080,807,1226,842
Image111,TextLabel,1080,869,1223,904
Image111,TextLabel,513,463,557,498
Image111,TextLabel,513,522,557,557
Image111,TextLabel,513,585,557,621
Image111,TextLabel,513,750,557,785
Image111,TextLabel,513,809,557,844
Image111,TextLabel,513,873,557,908
Image111,TextLabel,1289,401,1333,436
Image111,TextLabel,1289,460,1333,495
Image111,TextLabel,1289,524,1333,559
Image111,TextLabel,1289,750,1333,785
Image111,TextLabel,1289,809,1333,844
Image111,TextLabel,1289,873,1333,908
Image111,Row,270,506,1860,569
Image111,Row,270,570,1860,633
Image111,Row,270,728,1860,793
Image111,Row,270,794,1860,857
Image111,Row,270,857,1860,920
Image111,WorkingArea,248,114,1901,922
Image112,Icon,13,13,43,43
Image112,Icon,1677,10,1708,45
Image112,Icon,1616,15,1649,45
Image112,Icon,1735,15,1770,45
Image112,Icon,1849,6,1895,54
Image112,Icon,1794,15,1827,45
Image112,Icon,540,15,573,45
Image112,TextLabel,65,17,197,47
Image112,TextLabel,230,17,276,45
Image112,InputField,535,10,1111,50
Image112,TitleBar,0,0,1899,56
Image112,Icon,13,739,41,771
Image112,Icon,10,880,39,913
Image112,Icon,10,837,39,869
Image112,Icon,13,136,41,169
Image112,Icon,13,182,37,212
Image112,Icon,15,278,39,308
Image112,Icon,15,319,39,349
Image112,Icon,15,362,39,393
Image112,Icon,13,67,41,100
Image112,Icon,13,633,41,670
Image112,Icon,182,138,215,169
Image112,Icon,182,180,215,210
Image112,Icon,182,228,215,258
Image112,Icon,182,417,215,447
Image112,Icon,182,472,215,502
Image112,Icon,184,529,217,559
Image112,Icon,182,590,215,620
Image112,Icon,184,686,217,717
Image112,Icon,180,790,213,820
Image112,MenuItem,6,132,171,171
Image112,MenuItem,6,175,171,215
Image112,MenuItem,6,228,171,267
Image112,SubmenuItem,10,275,197,315
Image112,SubmenuItem,8,319,173,358
Image112,SubmenuItem,8,360,217,399
Image112,MenuItem,8,469,173,508
Image112,MenuItem,8,412,173,452
Image112,MenuItem,10,523,175,573
Image112,MenuItem,10,584,175,623
Image112,SubmenuItem,8,634,182,673
Image112,MenuItem,8,681,173,731
Image112,SubmenuItem,8,738,173,777
Image112,MenuItem,4,787,169,826
Image112,SubmenuItem,4,834,169,874
Image112,SubmenuItem,4,874,186,913
Image112,Menu,0,56,245,921
Image112,Icon,259,67,289,100
Image112,Icon,362,69,395,100
Image112,Icon,309,67,342,97
Image112,Icon,480,69,513,100
Image112,Icon,1858,67,1891,97
Image112,Icon,1781,65,1811,100
Image112,Icon,983,69,1016,100
Image112,Icon,814,69,847,100
Image112,Icon,641,69,674,100
Image112,Icon,256,113,287,147
Image112,Icon,1840,173,1873,204
Image112,TextLabel,289,115,652,143
Image112,Button,357,63,463,108
Image112,Button,476,63,623,108
Image112,Button,634,60,795,106
Image112,Button,808,60,979,108
Image112,Button,1774,60,1858,106
Image112,TextLabel,267,167,388,200
Image112,TextLabel,388,171,454,202
Image112,TextLabel,267,202,384,237
Image112,TextLabel,1757,171,1822,221
Image112,NavigationItem,263,247,353,291
Image112,NavigationItem,362,250,467,293
Image112,NavigationMenu,248,243,1902,297
Image112,VerticalMenu,245,58,1902,113
Image112,TextLabel,305,397,388,432
Image112,TextLabel,305,460,386,495
Image112,TextLabel,513,401,557,436
Image112,TextLabel,305,520,390,555
Image112,TextLabel,305,583,355,618
Image112,Row,270,379,1860,442
Image112,Row,270,442,1860,505
Image112,SectionTitle,283,320,423,360
Image112,SectionTitle,281,669,432,709
Image112,TextLabel,305,746,386,781
Image112,TextLabel,305,809,390,844
Image112,TextLabel,305,871,393,906
Image112,TextLabel,1080,395,1224,430
Image112,TextLabel,1080,458,1220,493
Image112,TextLabel,1080,520,1228,555
Image112,TextLabel,1080,744,1220,779
Image112,TextLabel,1080,807,1226,842
Image112,TextLabel,1080,869,1223,904
Image112,TextLabel,513,463,557,498
Image112,TextLabel,513,522,557,557
Image112,TextLabel,513,585,557,621
Image112,TextLabel,513,750,557,785
Image112,TextLabel,513,809,557,844
Image112,TextLabel,513,873,557,908
Image112,TextLabel,1289,401,1333,436
Image112,TextLabel,1289,460,1333,495
Image112,TextLabel,1289,524,1333,559
Image112,TextLabel,1289,750,1333,785
Image112,TextLabel,1289,809,1333,844
Image112,TextLabel,1289,873,1333,908
Image112,Row,270,506,1860,569
Image112,Row,270,570,1860,633
Image112,Row,270,728,1860,793
Image112,Row,270,794,1860,857
Image112,Row,270,857,1860,920
Image112,WorkingArea,248,114,1901,922
Image113,Icon,13,13,43,43
Image113,Icon,1677,10,1708,45
Image113,Icon,1616,15,1649,45
Image113,Icon,1735,15,1770,45
Image113,Icon,1849,6,1895,54
Image113,Icon,1794,15,1827,45
Image113,Icon,540,15,573,45
Image113,TextLabel,65,17,197,47
Image113,TextLabel,230,17,276,45
Image113,InputField,535,10,1111,50
Image113,TitleBar,0,0,1899,56
Image113,Icon,13,629,41,662
Image113,Icon,13,163,41,195
Image113,Icon,13,208,37,239
Image113,Icon,13,67,41,100
Image113,Icon,13,525,41,562
Image113,Icon,13,117,39,147
Image113,Icon,204,163,237,193
Image113,Icon,204,208,237,239
Image113,Icon,204,256,237,287
Image113,Icon,204,311,237,342
Image113,Icon,204,366,237,397
Image113,Icon,206,423,239,454
Image113,Icon,204,680,237,711
Image113,Icon,204,483,237,513
Image113,Icon,206,579,239,610
Image113,MenuItem,6,113,193,152
Image113,MenuItem,6,156,193,195
Image113,MenuItem,6,200,193,239
Image113,MenuItem,6,250,193,289
